Season,Name,Tm,PA,playerId,MLBAMID,playerNameASCII,G,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Events,EV,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,xBA,xSLG,xwOBA,CompSw,BatSpd,FastSw%,SwgLng,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Tilt,AtkAng,AtkDir,IdealAtkAng%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,Pace
2025,Ian Happ,CHC,394,17919,664023,Ian Happ,84,340,76,49,15,0,12,53,45,50,0,90,1,3,0,5,4,1,0.223529411,0.126903553,0.228426395,0.555555555,0.322335025,0.373529411,0.695864436,0.15,0.265560165,45.27023314154518,-1.28390347742665,0.3090415267169778,99.08079020290586,0.892156862,0.234126984,0.361111111,0.404761904,0.088235294,0.117647058,0.076923076,1,0.43083004,0.30039526,0.2687747,0.1541502,0.50592885,0.33992095,253,89.37261894771031,112,16.543650793650794,23,0.09090909,105,0.41501976,0.2433207053160432,0.4160779711478801,0.3343725519533728,635,71.94716957272507,0.18740157,6.999178058894601,0.31055901,0.23622047,0.14699793,0.11181102,32.24261744942252,10.49625855902518,1.0282449378742007,0.49291339,0.21716515,0.63151796,0.43627451,0.56287425,0.85137615,0.78370787,0.52879902,0.5964467,0.09436275,0.1807598,0.27512255,18.63938412
2025,Cedric Mullins,BAL,80,17929,656775,Cedric Mullins,18,70,12,9,0,0,3,7,4,9,0,21,1,0,0,0,3,0,0.171428571,0.1125,0.2625,0.428571428,0.275,0.3,0.575,0.128571429,0.195652173,6.168614808153789,-3.2840017642262764,0.2624949626624584,66.81113718817868,0.3,0.204081632,0.183673469,0.612244897,0.2,0.1,0.111111111,0,0.40816327,0.32653061,0.26530612,0.30612245,0.42857143,0.26530612,49,86.89591769782864,108.4,31.571428571428573,4,0.08163265,18,0.36734694,0.19654238008661196,0.344447620786793,0.2876266224629944,141,71.48679800912844,0.15602837,7.625010933436401,0.25217391,0.20567376,0.09565217,0.07801418,29.124096755440352,11.612218777761392,5.847968702620649,0.67375887,0.22346369,0.63874346,0.43783784,0.525,0.89344262,0.80246914,0.51621622,0.525,0.08648649,0.15945946,0.24594595,18.35986159
2025,Harrison Bader,2 Tms,83,18030,664056,Harrison Bader,19,78,22,16,4,0,2,12,5,4,0,26,1,0,0,0,2,1,0.282051282,0.048192771,0.313253012,0.153846153,0.325301204,0.41025641,0.735557614,0.128205128,0.4,10.379981623467291,0.5728919296229722,0.3215564783797207,104.28081690308208,1.105263157,0.23076923,0.403846153,0.365384615,0.210526315,0.105263157,0.095238095,0,0.44230769,0.32692308,0.23076923,0.21153846,0.46153846,0.32692308,52,86.25576921609732,112.1,17.134615384615383,3,0.05769231,14,0.26923077,0.21002089641749477,0.32412398133713466,0.2564320241224514,140,73.8943512235369,0.42857143,7.139584340367999,0.22772277,0.16428571,0.0990099,0.07142857,26.131616163253785,13.329173574915954,-4.841217562662703,0.53571429,0.38888889,0.7173913,0.54,0.58730159,0.83838384,0.74074074,0.46,0.68674699,0.14,0.14,0.28,17.7235023
2025,Sam Haggerty,TEX,110,18054,664059,Sam Haggerty,31,102,30,22,5,2,1,18,7,6,0,17,1,0,0,1,4,3,0.294117647,0.054545454,0.154545454,0.352941176,0.339449541,0.411764705,0.751214246,0.117647058,0.345238095,14.330468560391413,1.3331207733688228,0.32798206751499703,111.88378114530046,2.38095238,0.164705882,0.588235294,0.247058823,0.047619047,0.047619047,0.12,0,0.43529412,0.32941176,0.23529412,0.12941176,0.56470588,0.30588235,86,87.65060185811606,110.1,3.2142857142857144,2,0.02325581,34,0.39534884,0.2848812504578382,0.40154944302514195,0.3219257998584865,177,71.96572772527145,0.2259887,7.014364738248836,0.30434783,0.23728814,0.13768116,0.10734463,32.04218437712071,3.3129973175414538,0.56509316072794,0.3220339,0.2752809,0.72906404,0.51706037,0.59183673,0.86486486,0.79695431,0.5328084,0.66363636,0.10498688,0.14435696,0.24934383,19.08988764
2025,Nathan Lukes,TOR,109,18123,664770,Nathan Lukes,24,99,25,13,8,0,4,17,14,9,0,9,0,0,1,1,0,0,0.252525252,0.082568807,0.082568807,1,0.314814814,0.454545454,0.769360268,0.202020202,0.244186046,14.558706373097365,1.6795162932295253,0.3320331904623244,113.87270973411647,1.054054054,0.146067415,0.438202247,0.415730337,0.162162162,0.108108108,0.051282051,0.5,0.38461538,0.32967033,0.28571429,0.17582418,0.51648352,0.30769231,91,86.675281010317,105.6,14.01123595505618,5,0.05494505,34,0.37362637,0.25089294291124914,0.4068578918584425,0.31455756650797817,166,67.76662741511701,0.03012048,6.54932494335864,0.35714286,0.3313253,0.11688312,0.10843373,31.732171529746918,7.961789828108017,-7.36883412400283,0.47590361,0.31952663,0.64414414,0.50383632,0.90740741,0.92307692,0.91878173,0.56777494,0.64220183,0.04092072,0.16879795,0.20971867,19.35587189
2025,Ronald Acuña Jr.,ATL,189,18401,660670,Ronald Acuna Jr.,43,158,49,32,6,0,11,36,20,31,2,52,0,0,0,1,4,0,0.310126582,0.164021164,0.275132275,0.596153846,0.423280423,0.556962025,0.980242448,0.246835443,0.4,38.4743212824597,16.14251463021179,0.41825230714471584,171.63050165926472,1.093023255,0.150943396,0.443396226,0.405660377,0.069767441,0.255813953,0.085106382,0,0.35849057,0.44339623,0.19811321,0.10377358,0.49056604,0.40566038,106,92.50754727057691,115.5,14.066037735849056,21,0.19811321,55,0.51886792,0.26216055159501234,0.5684094514743472,0.40143972385629895,295,76.29990492998543,0.6779661,7.529478619462353,0.29577465,0.21355932,0.22065728,0.15932203,38.89117038532839,11.470798308162365,7.158938143768553,0.51864407,0.23786408,0.65274151,0.43773585,0.64285714,0.752,0.72126437,0.48176101,0.5978836,0.12201258,0.15471698,0.27672956,18.08429752
2025,Trent Grisham,NYY,406,18564,663757,Trent Grisham,88,342,69,42,4,0,23,55,43,60,0,105,3,1,0,4,2,1,0.201754385,0.147783251,0.258620689,0.571428571,0.325123152,0.415204678,0.74032783,0.213450293,0.213953488,52.425377427826646,4.453348322997817,0.3265651016693397,110.63050925108035,0.822429906,0.173728813,0.372881355,0.45338983,0.121495327,0.214953271,0.068181818,0,0.50840336,0.35714286,0.13445378,0.14285714,0.47478992,0.38235294,238,91.31525424375373,109.8,16.25,35,0.14705882,109,0.45798319,0.23356591985555508,0.4834647756818769,0.3616920853207998,556,71.15841894355609,0.1294964,7.621975180056455,0.35079727,0.27697842,0.17767654,0.14028777,31.11955246136343,16.71087012643651,-1.4921206875885134,0.58453237,0.15597484,0.57735426,0.3787789,0.5483871,0.86407767,0.8028169,0.52874926,0.57635468,0.0746888,0.20094843,0.27563723,19.36206897
2025,Randy Arozarena,SEA,245,19290,668227,Randy Arozarena,53,216,47,32,9,0,6,34,23,18,0,66,9,2,0,2,11,4,0.217592592,0.073469387,0.269387755,0.272727272,0.302040816,0.342592592,0.644633408,0.125,0.280821917,24.058990761351808,-4.889647491562145,0.2884737158308224,89.79400458884304,1.166666666,0.139072847,0.463576158,0.397350993,0.15,0.1,0.114285714,0,0.30921053,0.41447368,0.27631579,0.21710526,0.44736842,0.33552632,152,90.24437079524363,111.8,11.403973509933774,15,0.09868421,73,0.48026316,0.20794615353925447,0.35457030551872404,0.28965303945469156,366,72.24362219096533,0.31693989,7.4300455004791095,0.34090909,0.24590164,0.17045455,0.12295082,25.34951020589943,7.297270644000665,3.2617576072002694,0.56557377,0.25581395,0.64040404,0.45247934,0.61983471,0.75709779,0.71917808,0.51136364,0.63673469,0.12706612,0.18491736,0.31198347,18.21438451
2025,TJ Friedl,CIN,683,19522,670770,TJ Friedl,150,577,150,112,22,2,14,82,53,81,0,115,16,5,4,7,12,3,0.259965337,0.118594436,0.168374816,0.704347826,0.36377025,0.377816291,0.741586541,0.117850954,0.30022075,91.37362136999333,10.671907383298517,0.33230002103743744,108.34124641913316,1.076923076,0.218262806,0.405345211,0.376391982,0.165680473,0.082840236,0.038461538,0.5,0.46921444,0.33970276,0.1910828,0.18046709,0.54989384,0.26963907,471,87.0757239220668,107.6,14.338530066815144,13,0.02760085,150,0.31847134,0.2300024991195271,0.3201259363079896,0.3024289473773813,889,69.89319184928696,0.05961755,6.724585519732721,0.36806495,0.30596175,0.11772666,0.09786277,28.30045064576431,9.376877965269394,7.911095559685014,0.59617548,0.17604502,0.57452967,0.38575781,0.56621005,0.91183879,0.83711747,0.5262757,0.52855051,0.06283321,0.20487433,0.26770754,18.22078594
2025,Bo Bichette,TOR,378,19612,666182,Bo Bichette,82,355,96,65,20,1,10,38,47,19,1,61,2,2,0,7,4,3,0.270422535,0.05026455,0.161375661,0.311475409,0.309523809,0.416901408,0.726425217,0.146478873,0.3006993,44.84488666481634,0.18127336032052813,0.31364575731975647,101.20629516569355,1.468085106,0.216216216,0.466216216,0.317567567,0.042553191,0.106382978,0.036231884,0,0.29054054,0.40878378,0.30067568,0.13851351,0.49324324,0.36824324,296,91.0583049709514,112.3,8.27457627118644,27,0.09121622,145,0.48986486,0.29076396871462074,0.4802043274933562,0.3491558538201176,595,69.10734140732708,0.09747899,7.252562963662028,0.3613963,0.29579832,0.15605749,0.12773109,37.582789413067474,5.990901881594117,-0.11357055449459169,0.36638655,0.35131195,0.70543807,0.52522255,0.65145228,0.91220557,0.82344633,0.49109792,0.5978836,0.09272997,0.14391691,0.23664688,18.64845361
2025,Fernando Tatis Jr.,SDP,670,19709,665487,Fernando Tatis Jr.,150,576,156,102,27,2,25,110,71,86,7,127,6,2,0,6,30,7,0.270833333,0.128358208,0.189552238,0.677165354,0.370149253,0.454861111,0.825010364,0.184027778,0.307511737,103.21969481117522,24.054031017492175,0.3572739942580866,134.06796831714786,1.463576158,0.173333333,0.491111111,0.335555555,0.072847682,0.165562913,0.076923076,1,0.37915743,0.38580931,0.23503326,0.11751663,0.49002217,0.3924612,451,93.58727659497943,113.4,9.245535714285714,51,0.11308204,240,0.53215078,0.2743037917772113,0.4961787276541918,0.3737752676688546,1008,73.95135782256959,0.42361111,7.274153217436775,0.37317397,0.27876984,0.22443559,0.16765873,29.702333208114382,8.14149664068273,1.0363213821528627,0.56150794,0.2437408,0.69866444,0.45696401,0.51057402,0.84109916,0.74743151,0.4687011,0.57910448,0.11541471,0.13849765,0.25391236,18.33544974
2025,Shohei Ohtani,LAD,680,19755,660271,Shohei Ohtani,148,570,162,78,24,9,51,139,93,103,19,168,3,2,0,9,20,6,0.284210526,0.151470588,0.247058823,0.613095238,0.395280235,0.626315789,1.021596024,0.342105263,0.314447592,139.82104910453583,59.47380823930528,0.42077889907341987,174.34138467052526,0.887640449,0.168316831,0.391089108,0.440594059,0.050561797,0.286516853,0.088607594,0,0.45792079,0.37128713,0.17079208,0.0990099,0.45049505,0.45049505,406,94.89405958723314,120,15.002475247524753,94,0.23152709,239,0.58866995,0.27781505157486885,0.6540606519361215,0.4287080534696324,1061,75.84286739194764,0.61451461,7.936772992765982,0.36734694,0.25447691,0.26802721,0.18567389,36.951016946517555,15.04278287314349,2.294010146135687,0.52874647,0.2561925,0.659271,0.44635514,0.50276243,0.77403846,0.69179229,0.4717757,0.58382353,0.13757009,0.14841121,0.28598131,18.14528208
2025,Josh Lowe,TBR,95,19953,666139,Josh Lowe,21,84,22,15,4,0,3,16,7,9,0,22,1,0,1,2,3,1,0.261904761,0.094736842,0.231578947,0.409090909,0.340425531,0.416666666,0.757092197,0.154761905,0.322033898,12.763073439097226,1.538091259395898,0.33299639186960583,113.05032552903535,1.733333333,0.327868852,0.426229508,0.245901639,0,0.2,0.038461538,0,0.42857143,0.26984127,0.3015873,0.14285714,0.52380952,0.33333333,63,90.18305109315,109.2,8.677966101694915,4,0.06349206,29,0.46031746,0.29121580393984914,0.44603670624698083,0.35678713759609865,169,72.31823211308767,0.31360947,7.37648935430854,0.3,0.23076923,0.12307692,0.09467456,35.19418073123729,7.159000343075518,2.5617278147731306,0.49112426,0.37435897,0.67039106,0.51604278,0.71232877,0.88333333,0.81865285,0.47860963,0.62105263,0.09358289,0.14171123,0.23529412,19.13605442
2025,Isaac Paredes,HOU,75,20036,670623,Isaac Paredes,17,67,20,11,5,0,4,10,8,7,0,8,1,0,0,0,0,0,0.298507462,0.093333333,0.106666666,0.875,0.373333333,0.552238805,0.925572138,0.253731343,0.29090909,13.89500019442888,5.033172157822566,0.3957112828890483,157.70982543015094,0.361111111,0.169491525,0.220338983,0.610169491,0.25,0.111111111,0,0,0.61016949,0.16949153,0.22033898,0.27118644,0.37288136,0.3559322,59,87.32586222681506,105,30.79310344827586,3,0.05084746,18,0.30508475,0.23743887792807072,0.381294424910183,0.30968434840591774,123,69.31583789112122,0.11382114,8.025248104963845,0.33009709,0.27642276,0.0776699,0.06504065,32.878577162579795,15.869188096465134,-15.610748171806335,0.57723577,0.19620253,0.64367816,0.43072289,0.83870968,0.84821429,0.84615385,0.52409639,0.49333333,0.06626506,0.20481928,0.27108434,18.12890625
2025,Lars Nootbaar,STL,436,21454,663457,Lars Nootbaar,95,379,89,63,17,1,8,53,32,52,2,90,3,2,0,4,4,4,0.234828496,0.119266055,0.206422018,0.577777777,0.330275229,0.34828496,0.678560189,0.113456464,0.286219081,47.95515908726528,-3.561601232206077,0.3029938087485353,95.29363241954346,0.768656716,0.18556701,0.35395189,0.460481099,0.126865671,0.059701492,0.058252427,0,0.35395189,0.38831615,0.25773196,0.18556701,0.4742268,0.34020619,291,90.98178672135082,112.7,17.1340206185567,28,0.09621993,145,0.49828179,0.23704588722215233,0.4072555311593672,0.3244053313985021,612,73.65571909013137,0.40196078,6.919543102675793,0.3503055,0.28104575,0.19348269,0.15522876,27.982268546920977,9.737137531560352,3.332378077545976,0.57679739,0.22374429,0.56017998,0.39320113,0.6122449,0.88554217,0.80835735,0.50368272,0.55733945,0.07535411,0.20679887,0.28215297,17.97280967
2025,Nico Hoerner,CHC,75,21479,663538,Nico Hoerner,17,72,22,19,1,1,1,12,6,2,0,9,1,0,0,0,6,1,0.305555555,0.026666666,0.12,0.222222222,0.333333333,0.388888888,0.722222221,0.083333333,0.338709677,9.07748703532176,0.21565899871544728,0.31659671147664387,104.25633473875082,0.904761904,0.365079365,0.301587301,0.333333333,0.047619047,0.047619047,0,0,0.31746032,0.50793651,0.17460317,0.19047619,0.68253968,0.12698413,63,86.46825402880472,105.3,13.333333333333334,2,0.03174603,17,0.26984127,0.3453775166352797,0.47081046594151604,0.3666151694456736,113,68.07172673993406,0.00884956,7.223440908752711,0.45098039,0.40707965,0.11764706,0.10619469,34.00987947514627,5.518320280102502,-1.3185750472862108,0.43362832,0.34645669,0.58441558,0.47686833,0.79545455,0.92222222,0.88059701,0.5480427,0.57333333,0.0569395,0.21708185,0.27402135,17.02941176
2025,Trevor Larnach,MIN,78,21501,663616,Trevor Larnach,19,67,16,12,3,1,0,6,2,9,0,15,1,1,0,3,1,0,0.23880597,0.115384615,0.192307692,0.6,0.333333333,0.313432835,0.646766168,0.074626865,0.301886792,7.963135655295112,-1.253165502775453,0.2932667900354434,85.80637591664755,1,0.245283018,0.37735849,0.37735849,0.05,0,0,0,0.32075472,0.37735849,0.30188679,0.0754717,0.66037736,0.26415094,53,92.98301927098689,110.1,12.660377358490566,1,0.01886792,24,0.45283019,0.2397889136753754,0.3148784660734236,0.2946324846199833,108,72.1566041663841,0.23148148,7.062636265048274,0.47945205,0.32407407,0.19178082,0.12962963,32.7853678950557,6.119404044554189,7.428361557958716,0.40740741,0.23308271,0.67132867,0.46014493,0.35483871,0.83333333,0.71653543,0.51811594,0.67948718,0.13043478,0.17028986,0.30072464,18.15151515
2025,Jonathan India,KCR,453,21523,663697,Jonathan India,104,399,94,64,25,0,5,49,32,41,0,76,10,2,1,7,0,4,0.235588972,0.090507726,0.167770419,0.539473684,0.32079646,0.335839598,0.656636058,0.100250626,0.278125,47.041852287538404,-6.483589053563721,0.295426729901702,85.03550544382736,0.934306569,0.182098765,0.395061728,0.422839506,0.145985401,0.03649635,0.0546875,0,0.48773006,0.28220859,0.23006135,0.17484663,0.51840491,0.30674847,326,88.02777767181396,110.8,16.358024691358025,18,0.05521472,120,0.36809816,0.2555388984942043,0.39289282094938144,0.32415147821580015,680,71.81047538869521,0.22205882,7.278565152252422,0.33865248,0.28088235,0.14184397,0.11764706,27.964647617059594,8.776274158323512,-3.863481038370553,0.61176471,0.18562874,0.58141762,0.40553486,0.58709677,0.89291598,0.83070866,0.55561469,0.62030905,0.06865354,0.21979776,0.2884513,17.49787535
2025,Jeremy Peña,HOU,434,21636,665161,Jeremy Pena,96,397,126,83,27,2,14,55,54,25,0,76,10,1,1,8,15,2,0.317380352,0.057603686,0.175115207,0.328947368,0.37182448,0.501259445,0.873083925,0.183879093,0.363636363,73.81488544990724,22.534440544745383,0.3770067672531269,144.8249845984174,1.457943925,0.180685358,0.485981308,0.333333333,0.084112149,0.130841121,0.108974358,0,0.44582043,0.35294118,0.20123839,0.13312693,0.55417957,0.3126935,323,88.89249994754792,109.9,9.134375,25,0.07739938,137,0.42414861,0.26667465030884774,0.43200570790977877,0.3301245607651287,634,72.39456936087142,0.15772871,7.566189029615384,0.41880342,0.30914826,0.19444444,0.14353312,30.985956167949112,11.173390975086846,-8.148404416542983,0.62933754,0.36477115,0.69076923,0.51932896,0.48669202,0.88195991,0.73595506,0.47410649,0.66589862,0.13712619,0.14952589,0.28665208,17.44908896
2025,Oneil Cruz,PIT,268,21711,665833,Oneil Cruz,61,233,47,26,9,1,11,37,26,32,1,94,2,1,0,4,18,3,0.201716738,0.119402985,0.350746268,0.340425531,0.302238805,0.390557939,0.692796744,0.188841201,0.279069767,29.62954184107343,-2.036723676399792,0.303694746690743,91.7422977500647,1.32,0.171428571,0.471428571,0.357142857,0.1,0.22,0.045454545,0,0.39285714,0.4,0.20714286,0.15714286,0.4,0.44285714,140,97.79712235155723,122.9,8.611510791366907,32,0.22857143,86,0.61428571,0.22174077452128305,0.46172399664747305,0.3364717795117933,407,78.6348443745981,0.76412776,7.780833514961037,0.33207547,0.21621622,0.25660377,0.16707617,33.71289392888399,9.221912599019982,7.729130074638114,0.47911548,0.26973684,0.58415842,0.41239892,0.53658537,0.73559322,0.66448802,0.45372866,0.61940299,0.13836478,0.18867925,0.32704403,18.16248507
2025,Brice Turang,MIL,309,22186,668930,Brice Turang,67,274,75,55,9,1,10,50,35,30,0,73,2,2,1,1,17,3,0.273722627,0.097087378,0.236245954,0.410958904,0.347402597,0.423357664,0.770760261,0.149635037,0.336787564,42.64129593611543,6.130564425297422,0.33749147494892023,117.53226965397549,1.304347826,0.201005025,0.452261306,0.346733668,0,0.144927536,0.111111111,0.6,0.21568627,0.38235294,0.40196078,0.07352941,0.57352941,0.35294118,204,91.65628143770611,111.2,9.417085427135678,20,0.09803922,100,0.49019608,0.2501856298508789,0.43677610794361,0.3316152656757781,535,70.21327010537976,0.14392523,6.786896318810008,0.33940774,0.27850467,0.12756264,0.1046729,31.172839066692603,6.368888740116191,-8.92778485133269,0.44859813,0.25,0.62535211,0.44740741,0.6625,0.87837838,0.82119205,0.52592593,0.60194175,0.08,0.18444444,0.26444444,17.57722008
2025,Xavier Edwards,MIA,590,22266,669364,Xavier Edwards,130,537,151,123,20,5,3,73,40,46,2,85,2,2,3,6,25,7,0.281191806,0.077966101,0.144067796,0.54117647,0.339011925,0.353817504,0.692829429,0.072625698,0.328159645,66.71750278862977,-2.9955444326732104,0.30680166381037133,94.41311945030274,1.538461538,0.244851258,0.457665903,0.297482837,0.061538461,0.023076923,0.075,0.45,0.32166302,0.36323851,0.31509847,0.16849015,0.58643326,0.24507659,457,86.72119836763302,109,8.473563218390805,4,0.00875274,135,0.29540481,0.26129438883488937,0.331809028241895,0.2921567876027942,873,66.91814808009826,0.02405498,6.401730099357963,0.35807292,0.31500573,0.06770833,0.05956472,31.012803138872737,2.905294964309752,-0.567469920421111,0.34707904,0.25297619,0.67613132,0.4763466,0.76470588,0.9343832,0.89183874,0.52786885,0.62372881,0.05152225,0.15362998,0.20515222,19.25064767
2025,Heliot Ramos,SFG,375,22515,671218,Heliot Ramos,82,342,90,66,12,0,12,45,35,26,1,83,4,3,0,9,3,2,0.263157894,0.069333333,0.221333333,0.313253012,0.32,0.403508771,0.723508771,0.140350877,0.312,44.96396480589079,0.6548246228592303,0.31520584130032175,103.90464106228647,1.0990099,0.190839694,0.423664122,0.385496183,0.07920792,0.118811881,0.09009009,0,0.35877863,0.38931298,0.2519084,0.15648855,0.47709924,0.36641221,262,91.97713171788888,116,11.734615384615385,21,0.08015267,124,0.47328244,0.2542267084760955,0.4298707105043019,0.3205882632280574,603,74.12287143055677,0.45936982,6.884086877750125,0.33920705,0.25538972,0.19823789,0.14925373,31.601311134857127,6.068151558247421,1.4500152971224851,0.48922056,0.2995896,0.66079295,0.47379603,0.57077626,0.88666667,0.78325859,0.48229462,0.624,0.10269122,0.17351275,0.27620397,18.06442308
2025,Tyler Freeman,COL,320,22532,671289,Tyler Freeman,74,288,78,61,15,1,1,34,21,24,0,42,5,1,2,6,12,7,0.270833333,0.075,0.13125,0.571428571,0.336477987,0.340277777,0.676755764,0.069444444,0.31300813,35.26389236716512,-2.5465739223551473,0.30325340399952055,79.67056131619408,1.865671641,0.203319502,0.518672199,0.278008298,0.044776119,0.014925373,0.048,0.5,0.3373494,0.36546185,0.29718876,0.10843373,0.5060241,0.38554217,249,90.23983392675882,109.6,8.066390041493776,4,0.01606426,101,0.40562249,0.26988350262521027,0.35281920132749495,0.3094373727678585,466,71.04858495032839,0.10515021,6.923056545175708,0.37346437,0.32618026,0.14004914,0.1223176,35.56676237163626,3.339292636053245,0.38467853159000176,0.3304721,0.25426621,0.6265625,0.44861338,0.67785235,0.95012469,0.87636364,0.52202284,0.6375,0.05546493,0.18107667,0.2365416,18.86237514
2025,Lawrence Butler,ATH,451,22542,671732,Lawrence Butler,100,403,102,63,21,1,17,66,47,47,0,125,0,0,1,1,20,6,0.253101736,0.10421286,0.277161862,0.376,0.331111111,0.436724565,0.767835676,0.183622829,0.325670498,61.20435691448318,7.915230987690552,0.3346714242299398,112.26698688067816,1.315789473,0.20289855,0.45289855,0.344202898,0.052631578,0.178947368,0.048,0.333333333,0.36200717,0.3655914,0.27240143,0.14336918,0.55197133,0.3046595,279,90.78804343679677,113.3,9.06159420289855,27,0.09677419,120,0.43010753,0.22885727004567277,0.3919043032823484,0.3087508529273951,756,73.8241907654616,0.40608466,7.086526859374273,0.29056604,0.2037037,0.16603774,0.11640212,30.42922801315469,6.85805124909957,-1.118954421035827,0.44444444,0.25627045,0.6784141,0.46630137,0.45957447,0.80681818,0.71092832,0.49753425,0.57871397,0.13479452,0.13808219,0.27287671,18.02913328
2025,Maikel Garcia,KCR,96,22715,672580,Maikel Garcia,22,82,28,17,11,0,0,12,14,10,0,10,0,2,2,3,1,2,0.341463414,0.104166666,0.104166666,1,0.404255319,0.475609756,0.879865075,0.134146342,0.378378378,16.533527396873076,5.1903875100170005,0.37964730123256113,143.051905198748,1.166666666,0.297297297,0.378378378,0.324324324,0,0,0.071428571,0,0.43421053,0.34210526,0.22368421,0.10526316,0.55263158,0.34210526,76,92.46081115104057,110,8.675675675675675,3,0.03947368,34,0.44736842,0.3431519215313218,0.4816886752889287,0.3821242151341291,126,72.04777575296069,0.20634921,7.264983672944326,0.46491228,0.42063492,0.21052632,0.19047619,27.964236244322763,4.574966167351083,-0.6040600897773863,0.44444444,0.21590909,0.54450262,0.38692098,0.71052632,0.95192308,0.88732394,0.52043597,0.54166667,0.04359673,0.21253406,0.25613079,17.07352941
2025,Geraldo Perdomo,ARI,226,22799,672695,Geraldo Perdomo,49,186,60,38,13,3,6,36,26,31,1,33,4,1,4,3,12,3,0.322580645,0.137168141,0.146017699,0.939393939,0.427927927,0.521505376,0.949433303,0.198924731,0.364864864,44.33271388880454,17.62907207183086,0.40913130471069886,164.86901287770786,1.2,0.285714285,0.389610389,0.324675324,0.2,0.12,0.083333333,0,0.51265823,0.27848101,0.20886076,0.18987342,0.51898734,0.29113924,158,86.71699341917349,108.2,15.607843137254902,13,0.08227848,53,0.33544304,0.3036093060059372,0.4458261664233145,0.37915503514443777,309,68.28024305572016,0.04854369,6.973075758677856,0.33574007,0.30097087,0.10830325,0.09708738,36.20836867175056,8.92737390862591,3.2359013855457306,0.50485437,0.16447368,0.54832347,0.36656282,0.77333333,0.92805755,0.89518414,0.52647975,0.52654867,0.0384216,0.22637591,0.26479751,17.41847826
2025,Parker Meadows,DET,75,23800,678009,Parker Meadows,18,66,13,8,3,2,0,4,1,8,0,18,0,1,0,0,3,0,0.196969696,0.106666666,0.24,0.444444444,0.28,0.303030303,0.583030303,0.106060607,0.265306122,5.64402734384649,-3.217800692759821,0.2602114597956339,63.54296687172021,0.95,0.1875,0.395833333,0.416666666,0.15,0,0,0,0.32653061,0.51020408,0.16326531,0.12244898,0.6122449,0.26530612,49,90.00416723887126,109.2,14.333333333333334,3,0.06122449,20,0.40816327,0.22959943761287088,0.35978360937654297,0.30387757988957065,114,69.86504327205189,0.03508772,7.291915701146712,0.37647059,0.28070175,0.10588235,0.07894737,30.787756886398583,8.163900308180274,3.915720163599441,0.48245614,0.2012987,0.64285714,0.42207792,0.51612903,0.86868687,0.78461538,0.5,0.54666667,0.09090909,0.17207792,0.26298701,17.56465517
2025,Steven Kwan,CLE,693,24610,680757,Steven Kwan,156,625,170,129,29,1,11,81,56,55,2,60,3,7,3,3,21,5,0.272,0.079365079,0.086580086,0.916666666,0.330434782,0.3744,0.704834782,0.1024,0.283422459,79.89254963223979,-1.9907414260025258,0.30951694633032,98.94299726875172,1.039215686,0.257142857,0.378571428,0.364285714,0.078431372,0.053921568,0.033018867,0.4,0.31478261,0.3773913,0.30782609,0.12695652,0.67652174,0.19652174,575,86.18604662763838,104.2,15.579606440071556,11,0.01913043,111,0.19304348,0.27321233797539024,0.3664706709565595,0.3099017729387121,951,63.677703877478116,0.0084122,6.3273576326300045,0.42662116,0.39432177,0.04095563,0.03785489,35.58456254832752,3.2494924170455723,2.5022676558744017,0.35226078,0.22608025,0.58604336,0.41774892,0.78498294,0.96763006,0.92141623,0.53246753,0.58297258,0.03282828,0.21789322,0.2507215,18.05595755
2025,Jarren Duran,BOS,496,24617,680776,Jarren Duran,108,447,114,68,28,9,9,60,54,38,0,121,8,2,1,4,18,5,0.255033557,0.076612903,0.243951612,0.314049586,0.323232323,0.418344519,0.741576842,0.163310962,0.329153605,62.467789589481754,3.8615668407253465,0.32264417301524767,102.60520720099031,1.079365079,0.201219512,0.414634146,0.384146341,0.095238095,0.071428571,0.06617647,0,0.36474164,0.3556231,0.27963526,0.1550152,0.52583587,0.31914894,329,91.52171266188316,117.7,12.584097859327217,30,0.09118541,150,0.45592705,0.24331384538719847,0.39306195225120805,0.314326234628929,791,74.6131219297233,0.46144121,7.4486505325163055,0.31111111,0.2300885,0.17948718,0.13274336,26.4250197549234,5.298413409774961,-1.4452035422101335,0.43868521,0.31692308,0.6434024,0.47515856,0.52427184,0.86779661,0.74972191,0.4846723,0.57258065,0.11892178,0.16014799,0.27906977,18.42991329
