Name,Team,BsR,NameASCII,PlayerId,MLBAMID
"Ty France","SEA",-4.331374583765864,"Ty France",17982,664034
"Yandy Díaz","TBR",-4.383346046786755,"Yandy Diaz",16578,650490
"Teoscar Hernández","SEA",-4.409123403951526,"Teoscar Hernandez",13066,606192
"DJ LeMahieu","NYY",-4.475694228895009,"DJ LeMahieu",9874,518934
"Yordan Alvarez","HOU",-4.490269410889596,"Yordan Alvarez",19556,670541
"Andrew Vaughn","CHW",-4.493435936048627,"Andrew Vaughn",26197,683734
"Kyle Schwarber","PHI",-4.51085606822744,"Kyle Schwarber",16478,656941
"Josh Bell","- - -",-4.63859355263412,"Josh Bell",13145,605137
"Nathaniel Lowe","TEX",-4.86008977657184,"Nathaniel Lowe",19566,663993
"Joey Meneses","WSN",-5.165664808358997,"Joey Meneses",14366,608841
"Salvador Perez","KCR",-5.184875505510718,"Salvador Perez",7304,521692
"Justin Turner","BOS",-5.199766295962036,"Justin Turner",5235,457759
"Keibert Ruiz","WSN",-5.561016756109893,"Keibert Ruiz",19610,660688
"Dominic Smith","WSN",-5.906341368332505,"Dominic Smith",15653,642086
"Alejandro Kirk","TOR",-6.640778822824359,"Alejandro Kirk",22581,672386
